Time,AccelX,AccelY,AccelZ,TargetAngleX,TargetAngleY,TargetAngleZ,CurrentAngleX,CurrentAngleY,CurrentAngleZ
425,0,29,0,69,-10,09,-13,80,-90,00,4,35,-2,07,-13,50,0,65
458,0,29,0,69,-10,09,-13,80,-90,00,4,35,-3,83,-24,98,1,21
549,0,29,0,69,-9,90,-13,80,-90,00,4,35,-5,33,-34,73,1,68
575,0,29,0,69,-9,90,-13,80,-90,00,4,35,-6,60,-43,02,2,08
596,0,29,0,59,-10,00,-11,80,-90,00,4,35,-7,38,-50,07,2,42
617,0,29,0,69,-10,09,-13,80,-90,00,4,35,-8,34,-56,06,2,71
642,0,20,0,69,-10,09,-13,80,-90,00,3,00,-9,16,-61,15,2,75
665,0,20,0,69,-10,09,-13,80,-90,00,3,00,-9,86,-65,48,2,79
686,0,20,0,69,-10,09,-13,80,-90,00,3,00,-10,45,-69,15,2,82
707,0,20,0,59,-10,00,-11,80,-90,00,3,00,-10,65,-72,28,2,82
736,0,20,0,59,-10,00,-11,80,-90,00,3,00,-10,82,-74,94,2,82
756,0,29,0,59,-10,00,-11,80,-90,00,4,35,-10,97,-77,20,3,05
777,0,20,0,69,-9,90,-13,80,-90,00,3,00,-11,39,-79,12,3,05
797,0,20,0,69,-10,09,-13,80,-90,00,3,00,-11,75,-80,75,3,05
817,0,20,0,69,-10,09,-13,80,-90,00,3,00,-12,06,-82,14,3,05
836,0,29,0,59,-10,00,-11,80,-90,00,4,35,-12,02,-83,32,3,25
857,0,29,0,59,-10,09,-11,80,-90,00,4,35,-11,99,-84,32,3,41
877,0,20,0,69,-10,09,-13,80,-90,00,3,00,-12,26,-85,17,3,35
896,0,29,0,59,-10,00,-11,80,-90,00,4,35,-12,19,-85,90,3,50
915,0,29,0,59,-10,09,-11,80,-90,00,4,35,-12,13,-86,51,3,63
933,0,29,0,69,-10,09,-13,80,-90,00,4,35,-12,38,-87,03,3,74
952,0,29,0,69,-10,09,-13,80,-90,00,4,35,-12,60,-87,48,3,83
974,0,29,0,69,-10,00,-13,80,-90,00,4,35,-12,78,-87,86,3,91
994,0,29,0,59,-10,00,-11,80,-90,00,4,35,-12,63,-88,18,3,97
1012,0,29,0,69,-10,09,-13,80,-90,00,4,35,-12,81,-88,45,4,03
1030,0,29,0,69,-10,09,-13,80,-90,00,4,35,-12,95,-88,68,4,08
1049,0,20,0,69,-10,09,-13,80,-90,00,3,00,-13,08,-88,88,3,92
1068,0,20,0,78,-10,00,-15,60,-90,00,3,00,-13,46,-89,05,3,78
1087,0,29,0,78,-10,00,-15,60,-90,00,4,35,-13,78,-89,19,3,86
1107,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,78,-89,31,3,94
1125,0,29,0,69,-10,00,-13,80,-90,00,4,35,-13,78,-89,42,4,00
1145,0,29,0,59,-10,00,-11,80,-90,00,4,35,-13,48,-89,50,4,05
1164,0,20,0,59,-10,00,-11,80,-90,00,3,00,-13,23,-89,58,3,89
1182,0,20,0,59,-10,00,-11,80,-90,00,3,00,-13,02,-89,64,3,76
1200,0,29,0,78,-10,00,-15,60,-90,00,4,35,-13,40,-89,70,3,85
1218,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,46,-89,74,3,92
1236,0,20,0,69,-10,09,-13,80,-90,00,3,00,-13,51,-89,78,3,79
1252,0,29,0,69,-9,90,-13,80,-90,00,4,35,-13,56,-89,81,3,87
1274,0,29,0,69,-10,00,-13,80,-90,00,4,35,-13,59,-89,81,3,94
1292,0,20,0,59,-10,00,-11,80,-90,00,3,00,-13,32,-89,81,3,80
1312,0,29,0,78,-10,00,-15,60,-90,00,4,35,-13,67,-89,81,3,88
1331,0,29,0,78,-10,00,-15,60,-90,00,4,35,-13,96,-89,81,3,95
1348,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,96,-89,81,4,01
1366,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,96,-89,81,4,06
1384,0,20,0,69,-10,09,-13,80,-90,00,3,00,-13,96,-89,81,3,90
1402,0,29,0,69,-9,90,-13,80,-90,00,4,35,-13,96,-89,81,3,97
1424,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,96,-89,81,4,03
1442,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,96,-89,81,4,08
1460,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,96,-89,81,4,12
1476,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,96,-89,81,4,15
1494,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,96,-89,81,4,15
1524,0,29,0,59,-10,00,-11,80,-90,00,4,35,-13,63,-89,81,4,15
1541,0,29,0,59,-10,00,-11,80,-90,00,4,35,-13,36,-89,81,4,15
1559,0,20,0,69,-10,09,-13,80,-90,00,3,00,-13,42,-89,81,3,98
1577,0,20,0,78,-10,00,-15,60,-90,00,3,00,-13,75,-89,81,3,83
1595,0,29,0,78,-10,00,-15,60,-90,00,4,35,-14,03,-89,81,3,91
1613,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,99,-89,81,3,98
1631,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,99,-89,81,4,03
1648,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,99,-89,81,4,08
1666,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,99,-89,81,4,12
1684,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,99,-89,81,4,15
1700,0,29,0,69,-9,90,-13,80,-90,00,4,35,-13,99,-89,81,4,15
1716,0,20,0,69,-9,90,-13,80,-90,00,3,00,-13,99,-89,81,3,98
1732,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,99,-89,81,4,04
1748,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,99,-89,81,4,08
1764,0,29,0,78,-10,00,-15,60,-90,00,4,35,-14,23,-89,81,4,12
1780,0,29,0,78,-10,00,-15,60,-90,00,4,35,-14,44,-89,81,4,16
1796,0,20,0,69,-10,09,-13,80,-90,00,3,00,-14,34,-89,81,3,98
1812,0,20,0,69,-10,00,-13,80,-90,00,3,00,-14,26,-89,81,3,84
1828,0,20,0,59,-10,00,-11,80,-90,00,3,00,-13,89,-89,81,3,71
1844,0,20,0,59,-10,00,-11,80,-90,00,3,00,-13,58,-89,81,3,60
1860,0,29,0,59,-10,00,-11,80,-90,00,4,35,-13,31,-89,81,3,72
1876,0,29,0,59,-10,09,-11,80,-90,00,4,35,-13,09,-89,81,3,81
1892,0,29,0,69,-10,09,-13,80,-90,00,4,35,-13,19,-89,81,3,89
1908,0,29,0,59,-10,00,-11,80,-90,00,4,35,-12,98,-89,81,3,96
1924,0,20,0,59,-10,00,-11,80,-90,00,3,00,-12,81,-89,81,3,82
1940,0,20,0,59,-10,00,-11,80,-90,00,3,00,-12,66,-89,81,3,69
1956,0,20,0,59,-10,00,-11,80,-90,00,3,00,-12,53,-89,81,3,59
1972,0,20,0,69,-10,09,-13,80,-90,00,3,00,-12,72,-89,81,3,50
1988,0,20,0,69,-10,09,-13,80,-90,00,3,00,-12,88,-89,81,3,43
2004,0,20,0,69,-10,09,-13,80,-90,00,3,00,-13,02,-89,81,3,36
2020,0,20,0,69,-10,09,-13,80,-90,00,3,00,-13,14,-89,81,3,31
2036,0,20,0,69,-10,09,-13,80,-90,00,3,00,-13,24,-89,81,3,26
2052,0,20,0,69,-10,09,-13,80,-90,00,3,00,-13,32,-89,81,3,22
2068,0,20,0,69,-10,09,-13,80,-90,00,3,00,-13,39,-89,81,3,19
2084,0,20,0,69,-10,00,-13,80,-90,00,3,00,-13,45,-89,81,3,19
2100,0,29,0,59,-10,00,-11,80,-90,00,4,35,-13,21,-89,81,3,36
2116,0,29,0,59,-10,09,-11,80,-90,00,4,35,-12,99,-89,81,3,51
2132,0,20,0,69,-10,09,-13,80,-90,00,3,00,-13,12,-89,81,3,43
2149,0,20,0,59,-10,00,-11,80,-90,00,3,00,-12,92,-89,81,3,37
2174,0,29,0,59,-10,00,-11,80,-90,00,4,35,-12,75,-89,81,3,52
2191,0,29,0,78,-10,00,-15,60,-90,00,4,35,-13,18,-89,81,3,64
