Time,AccelRobX,AccelRobY,AccelRobZ,TargetModelAngleX,TargetModelAngleY,TargetModelAngleZ,CurrentModelAngleX,CurrentModelAngleY,CurrentModelAngleZ,ClampedModelAngleX,ClampedModelAngleY,ClampedModelAngleZ
2943,0,49,0,49,-10,19,-34,30,34,30,-407,60,-37,12,30,31,-405,60,-37,12,30,31,-90,00
2959,0,49,0,49,-10,19,-34,30,34,30,-407,60,-36,69,30,91,-405,90,-36,69,30,91,-90,00
2975,0,49,0,39,-10,09,-27,30,34,30,-403,60,-35,28,31,41,-405,55,-35,28,31,41,-90,00
2991,0,49,0,39,-10,09,-27,30,34,30,-403,60,-34,09,31,85,-405,26,-34,09,31,85,-90,00
3007,0,49,0,29,-10,00,-20,30,34,30,-400,00,-32,02,32,22,-404,47,-32,02,32,22,-90,00
3023,0,49,0,29,-10,19,-20,30,34,30,-407,60,-30,26,32,53,-404,94,-30,26,32,53,-90,00
3039,0,49,0,49,-10,19,-34,30,34,30,-407,60,-30,87,32,79,-405,34,-30,87,32,79,-90,00
3055,0,49,0,49,-10,09,-34,30,34,30,-403,60,-31,38,33,02,-405,08,-31,38,33,02,-90,00
3071,0,49,0,39,-10,09,-27,30,34,30,-403,60,-30,77,33,21,-404,86,-30,77,33,21,-90,00
3087,0,49,0,29,-10,00,-20,30,34,30,-400,00,-29,20,33,38,-404,13,-29,20,33,38,-90,00
3103,0,49,0,29,-10,00,-20,30,34,30,-400,00,-27,86,33,51,-403,51,-27,86,33,51,-90,00
3119,0,49,0,59,-10,00,-41,30,34,30,-400,00,-29,88,33,63,-402,98,-29,88,33,63,-90,00
3135,0,59,0,59,-10,00,-41,30,41,30,-400,00,-31,59,34,78,-402,54,-31,59,34,78,-90,00
3151,0,59,0,88,-10,19,-61,60,41,30,-407,60,-36,09,35,76,-403,30,-36,09,35,76,-90,00
3167,0,29,0,88,-10,19,-61,60,20,30,-407,60,-39,92,33,44,-403,94,-39,92,33,44,-90,00
3183,0,49,0,78,-10,00,-54,60,34,30,-400,00,-42,12,33,57,-403,35,-42,12,33,57,-90,00
3199,0,49,0,78,-10,00,-54,60,34,30,-400,00,-43,99,33,68,-402,85,-43,99,33,68,-90,00
3215,0,49,0,69,-10,09,-48,30,34,30,-403,60,-44,64,33,77,-402,96,-44,64,33,77,-90,00
3231,0,49,0,69,-10,09,-48,30,34,30,-403,60,-45,19,33,85,-403,06,-45,19,33,85,-90,00
3247,0,49,0,69,-10,09,-48,30,34,30,-403,60,-45,66,33,92,-403,14,-45,66,33,92,-90,00
3263,0,49,0,69,-10,09,-48,30,34,30,-403,60,-46,05,33,98,-403,21,-46,05,33,98,-90,00
3279,0,59,0,69,-10,09,-48,30,41,30,-403,60,-46,39,35,07,-403,27,-46,39,35,07,-90,00
3295,0,59,0,69,-10,09,-48,30,41,30,-403,60,-46,68,36,01,-403,32,-46,68,36,01,-90,00
3311,0,49,0,69,-10,09,-48,30,34,30,-403,60,-46,92,35,75,-403,36,-46,92,35,75,-90,00
3327,0,49,0,59,-10,00,-41,30,34,30,-400,00,-46,08,35,53,-402,85,-46,08,35,53,-90,00
