Time,RawAccelX,RawAccelY,RawAccelZ,CalibRobotX,CalibRobotY,TargetModelPitch(X),TargetModelYaw(Y),TargetModelRoll(Z),CurrentModelPitch(X),CurrentModelYaw(Y),CurrentModelRoll(Z),ClampedModelPitch(X),ClampedModelYaw(Y),ClampedModelRoll(Z)
501,0,00,0,29,-10,19,0,20,0,00,-0,00,0,00,14,00,-0,00,0,00,2,10,-0,00,0,00,2,10
544,0,00,0,29,-10,19,0,20,0,00,-0,00,0,00,14,00,-0,00,0,00,3,89,-0,00,0,00,3,89
663,0,00,0,29,-10,19,0,20,0,00,-0,00,0,00,14,00,-0,00,0,00,5,40,-0,00,0,00,5,40
694,0,00,0,20,-10,19,0,20,-0,09,6,30,0,00,14,00,0,94,0,00,6,69,0,94,0,00,6,69
725,0,00,0,29,-10,19,0,20,0,00,-0,00,0,00,14,00,0,80,0,00,7,79,0,80,0,00,7,79
757,-0,20,0,29,-10,19,0,00,0,00,-0,00,0,00,0,00,0,68,0,00,6,62,0,68,0,00,6,62
785,0,00,0,29,-10,09,0,20,0,00,-0,00,0,00,14,00,0,58,0,00,7,73,0,58,0,00,7,73
815,0,00,0,39,-10,19,0,20,0,10,-7,00,0,00,14,00,-0,56,0,00,8,67,-0,56,0,00,8,67
842,0,00,0,29,-10,19,0,20,0,00,-0,00,0,00,14,00,-0,47,0,00,9,47,-0,47,0,00,9,47
867,0,00,0,29,-10,19,0,20,0,00,-0,00,0,00,14,00,-0,40,0,00,10,15,-0,40,0,00,10,15
895,0,00,0,29,-10,19,0,20,0,00,-0,00,0,00,14,00,-0,34,0,00,10,73,-0,34,0,00,10,73
923,0,00,0,29,-10,19,0,20,0,00,-0,00,0,00,14,00,-0,29,0,00,11,22,-0,29,0,00,11,22
949,0,00,0,29,-10,19,0,20,0,00,-0,00,0,00,14,00,-0,25,0,00,11,63,-0,25,0,00,11,63
977,0,00,0,29,-10,19,0,20,0,00,-0,00,0,00,14,00,-0,21,0,00,11,99,-0,21,0,00,11,99
1010,0,00,0,29,-10,19,0,20,0,00,-0,00,0,00,14,00,-0,18,0,00,12,29,-0,18,0,00,12,29
1040,0,00,0,39,-10,09,0,20,0,10,-7,00,0,00,14,00,-1,20,0,00,12,55,-1,20,0,00,12,55
1067,0,00,0,29,-10,19,0,20,0,00,-0,00,0,00,14,00,-1,02,0,00,12,76,-1,02,0,00,12,76
1090,0,00,0,29,-10,19,0,20,0,00,-0,00,0,00,14,00,-0,87,0,00,12,95,-0,87,0,00,12,95
1120,0,00,0,29,-10,19,0,20,0,00,-0,00,0,00,14,00,-0,74,0,00,13,11,-0,74,0,00,13,11
