Time,AccelX,AccelY,AccelZ,TargetAngleX,TargetAngleY,TargetAngleZ,CurrentAngleX,CurrentAngleY,CurrentAngleZ
557,-2,45,4,12,-8,82,24,50,-41,20,-44,10,3,68,-6,18,-6,62
606,-2,65,4,02,-8,92,26,50,-40,20,-44,60,7,10,-11,28,-12,31
731,-2,45,4,02,-8,92,24,50,-40,20,-44,60,9,71,-15,62,-17,16
767,-2,45,4,12,-8,82,24,50,-41,20,-44,10,11,93,-19,46,-21,20
800,-2,45,3,92,-8,82,24,50,-39,20,-44,10,13,81,-22,42,-24,63
832,-2,45,4,02,-8,92,24,50,-40,20,-44,60,15,42,-25,09,-27,63
859,-2,65,3,92,-8,82,26,50,-39,20,-44,10,17,08,-27,20,-30,10
886,-2,45,4,12,-8,82,24,50,-41,20,-44,10,18,19,-29,30,-32,20
915,-2,45,4,02,-8,92,24,50,-40,20,-44,60,19,14,-30,94,-34,06
945,-2,65,4,02,-8,92,26,50,-40,20,-44,60,20,24,-32,33,-35,64
977,-2,45,4,02,-8,92,24,50,-40,20,-44,60,20,88,-33,51,-36,98
1004,-2,45,4,12,-8,82,24,50,-41,20,-44,10,21,42,-34,66,-38,05
1037,-2,45,4,12,-8,82,24,50,-41,20,-44,10,21,89,-35,64,-38,96
1067,-2,45,4,12,-8,82,24,50,-41,20,-44,10,22,28,-36,48,-39,73
1097,-2,65,4,12,-9,02,26,50,-41,20,-45,10,22,91,-37,18,-40,54
1118,-2,45,4,02,-8,92,24,50,-40,20,-44,60,23,15,-37,64,-41,15
1141,-2,45,4,02,-8,92,24,50,-40,20,-44,60,23,35,-38,02,-41,66
1169,-2,45,4,02,-8,82,24,50,-40,20,-44,10,23,52,-38,35,-42,03
1191,-2,45,4,12,-8,82,24,50,-41,20,-44,10,23,67,-38,78,-42,34
1221,-2,45,4,12,-9,02,24,50,-41,20,-45,10,23,79,-39,14,-42,75
1248,-2,45,4,21,-9,11,24,50,-42,10,-45,55,23,90,-39,58,-43,17
1273,-2,45,4,02,-8,92,24,50,-40,20,-44,60,23,99,-39,68,-43,39
1298,-2,45,4,12,-8,82,24,50,-41,20,-44,10,24,07,-39,90,-43,49
1325,-2,45,4,12,-8,82,24,50,-41,20,-44,10,24,13,-40,10,-43,58
1351,-2,45,4,12,-8,82,24,50,-41,20,-44,10,24,19,-40,26,-43,66
1375,-2,65,4,12,-8,92,26,50,-41,20,-44,60,24,53,-40,40,-43,80
1397,-2,45,4,02,-8,92,24,50,-40,20,-44,60,24,53,-40,37,-43,92
1424,-2,45,4,12,-8,82,24,50,-41,20,-44,10,24,53,-40,50,-43,92
1444,-2,45,4,02,-8,92,24,50,-40,20,-44,60,24,53,-40,45,-44,02
1474,-2,45,4,12,-8,82,24,50,-41,20,-44,10,24,53,-40,57,-44,02
1509,-2,45,4,02,-8,92,24,50,-40,20,-44,60,24,53,-40,51,-44,11
1540,-2,45,4,02,-8,92,24,50,-40,20,-44,60,24,53,-40,46,-44,18
1567,-2,65,4,02,-8,92,26,50,-40,20,-44,60,24,83,-40,42,-44,25
1599,-2,65,4,02,-8,92,26,50,-40,20,-44,60,25,08,-40,39,-44,30
1625,-2,65,4,12,-8,82,26,50,-41,20,-44,10,25,29,-40,51,-44,30
1656,-2,45,4,12,-8,82,24,50,-41,20,-44,10,25,17,-40,62,-44,30
1681,-2,45,4,12,-8,82,24,50,-41,20,-44,10,25,07,-40,70,-44,30
1710,-2,65,4,12,-8,82,26,50,-41,20,-44,10,25,29,-40,78,-44,30
1733,-2,45,4,12,-8,92,24,50,-41,20,-44,60,25,17,-40,84,-44,34
