Time,RawAccelX,RawAccelY,RawAccelZ,CalibRobotX,CalibRobotY,TargetModelPitch(X),TargetModelYaw(Y),TargetModelRoll(Z),ClampedModelPitch(X),ClampedModelYaw(Y),ClampedModelRoll(Z)
2091,0,00,0,39,-10,29,0,20,0,00,-0,00,0,00,14,00,3,65,0,00,6,53
2109,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,3,10,0,00,5,55
2127,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,2,64,0,00,4,72
2148,-0,20,0,20,-10,09,0,00,-0,19,13,30,0,00,0,00,4,24,0,00,4,01
2164,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,3,60,0,00,3,41
2180,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,3,06,0,00,2,90
2196,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,3,65,0,00,2,46
2212,-0,49,0,29,-10,19,-0,29,-0,10,7,00,0,00,-20,30,4,15,0,00,-0,95
2232,0,59,0,78,-10,29,0,79,0,39,-27,30,0,00,55,30,-0,56,0,00,7,49
2250,0,59,0,78,-10,19,0,79,0,39,-27,30,0,00,55,30,-4,57,0,00,14,66
2268,0,59,0,88,-10,19,0,79,0,49,-34,30,0,00,55,30,-9,03,0,00,20,75
2286,0,59,0,49,-9,90,0,79,0,10,-7,00,0,00,55,30,-8,73,0,00,25,94
2303,0,49,0,49,-9,90,0,69,0,10,-7,00,0,00,48,30,-8,47,0,00,29,29
2321,0,29,0,29,-10,68,0,49,-0,10,7,00,0,00,34,30,-6,15,0,00,30,04
2338,0,29,0,29,-10,68,0,49,-0,10,7,00,0,00,34,30,-4,18,0,00,30,68
2355,-0,59,0,39,-10,09,-0,39,0,00,-0,00,0,00,-27,30,-3,55,0,00,21,98
2372,-0,59,0,39,-10,09,-0,39,0,00,-0,00,0,00,-27,30,-3,02,0,00,14,59
2388,-0,59,0,39,-10,09,-0,39,0,00,-0,00,0,00,-27,30,-2,56,0,00,8,31
2404,-0,59,0,78,-10,00,-0,39,0,39,-27,30,0,00,-27,30,-6,28,0,00,2,97
2421,0,59,0,78,-10,00,0,79,0,39,-27,30,0,00,55,30,-9,43,0,00,10,82
2439,0,59,0,10,-10,19,0,79,-0,29,20,30,0,00,55,30,-4,97,0,00,17,49
2456,-0,20,0,10,-10,19,0,00,-0,29,20,30,0,00,0,00,-1,18,0,00,14,87
2473,0,00,0,29,-10,19,0,20,-0,10,7,00,0,00,14,00,0,05,0,00,14,74
2490,0,00,0,29,-10,29,0,20,-0,10,7,00,0,00,14,00,1,09,0,00,14,63
2507,0,59,0,78,-10,29,0,79,0,39,-27,30,0,00,55,30,-3,17,0,00,20,73
2524,0,59,0,39,-10,09,0,79,0,00,-0,00,0,00,55,30,-2,69,0,00,25,91
2541,0,29,0,39,-10,09,0,49,0,00,-0,00,0,00,34,30,-2,29,0,00,27,17
2558,0,29,0,20,-10,09,0,49,-0,19,13,30,0,00,34,30,0,05,0,00,28,24
2575,-1,67,0,20,-10,09,-1,47,-0,19,13,30,0,00,-102,90,2,04,0,00,8,57
2593,-0,49,0,10,-10,19,-0,29,-0,29,20,30,0,00,-20,30,4,78,0,00,4,24
2611,-0,49,0,10,-10,19,-0,29,-0,29,20,30,0,00,-20,30,7,11,0,00,0,56
2628,-0,29,0,10,-10,19,-0,09,-0,29,20,30,0,00,-6,30,9,08,0,00,-0,47
2644,-0,29,0,10,-10,19,-0,09,-0,29,20,30,0,00,-6,30,10,77,0,00,-1,35
2660,-0,49,0,29,-10,19,-0,29,-0,10,7,00,0,00,-20,30,10,20,0,00,-4,19
2676,-0,49,0,39,-10,09,-0,29,0,00,-0,00,0,00,-20,30,8,67,0,00,-6,61
2692,0,00,0,39,-10,09,0,20,0,00,-0,00,0,00,14,00,7,37,0,00,-3,51
2708,0,00,0,29,-10,19,0,20,-0,10,7,00,0,00,14,00,7,32,0,00,-0,89
2724,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,7,27,0,00,-0,75
2740,-0,59,0,49,-10,19,-0,39,0,10,-7,00,0,00,-27,30,5,13,0,00,-4,74
2756,-0,59,0,49,-10,19,-0,39,0,10,-7,00,0,00,-27,30,3,31,0,00,-8,12
2772,0,20,0,69,-10,49,0,40,0,30,-21,00,0,00,28,00,-0,34,0,00,-2,70
2788,0,20,0,69,-10,49,0,40,0,30,-21,00,0,00,28,00,-3,44,0,00,1,90
2815,0,20,0,69,-10,49,0,40,0,30,-21,00,0,00,28,00,-6,07,0,00,5,82
2834,0,00,0,39,-10,29,0,20,0,00,-0,00,0,00,14,00,-5,16,0,00,7,04
2852,0,00,0,39,-9,90,0,20,0,00,-0,00,0,00,14,00,-4,39,0,00,8,09
2868,0,20,0,20,-9,90,0,40,-0,19,13,30,0,00,28,00,-1,73,0,00,11,07
2884,0,20,0,29,-10,19,0,40,-0,10,7,00,0,00,28,00,-0,42,0,00,13,61
2900,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,0,69,0,00,11,57
2916,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,1,64,0,00,9,84
2932,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,2,44,0,00,8,36
2948,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,3,12,0,00,7,11
2964,0,00,0,29,-10,19,0,20,-0,10,7,00,0,00,14,00,3,71,0,00,8,14
2980,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,4,20,0,00,6,92
2996,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,4,62,0,00,5,88
3012,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,3,93,0,00,5,00
3028,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,3,34,0,00,4,25
3044,0,00,0,29,-10,19,0,20,-0,10,7,00,0,00,14,00,3,89,0,00,5,71
3060,0,00,0,29,-10,19,0,20,-0,10,7,00,0,00,14,00,4,35,0,00,6,96
3076,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,4,75,0,00,5,91
3092,-0,20,0,29,-10,09,0,00,-0,10,7,00,0,00,0,00,5,09,0,00,5,03
